,0,1,2,nombre,fecha,lat,lon
434,IIL_A76L,20230820100000,-52.3923,-41.4305
435,IIL_A76L,20230820110000,-52.3919,-41.4286
436,IIL_A76L,20230820120000,-52.3914,-41.4269
437,IIL_A76L,20230820130000,-52.3909,-41.4252
438,IIL_A76L,20230820140000,-52.3904,-41.4237
439,IIL_A76L,20230820150000,-52.3899,-41.4223
440,IIL_A76L,20230820160000,-52.3894,-41.4211
441,IIL_A76L,20230820170000,-52.3890,-41.4200
442,IIL_A76L,20230820180000,-52.3888,-41.4191
443,IIL_A76L,20230820190000,-52.3887,-41.4182
444,IIL_A76L,20230820200000,-52.3887,-41.4174
445,IIL_A76L,20230820210000,-52.3890,-41.4166
446,IIL_A76L,20230820220000,-52.3893,-41.4157
447,IIL_A76L,20230820230000,-52.3899,-41.4147
448,IIL_A76L,20230821000000,-52.3905,-41.4136
449,IIL_A76L,20230821010000,-52.3912,-41.4123
450,IIL_A76L,20230821020000,-52.3919,-41.4109
451,IIL_A76L,20230821030000,-52.3927,-41.4093
452,IIL_A76L,20230821040000,-52.3936,-41.4075
453,IIL_A76L,20230821050000,-52.3944,-41.4055
454,IIL_A76L,20230821060000,-52.3953,-41.4035
455,IIL_A76L,20230821070000,-52.3962,-41.4013
456,IIL_A76L,20230821080000,-52.3971,-41.3990
457,IIL_A76L,20230821090000,-52.3980,-41.3966
458,IIL_A76L,20230821100000,-52.3988,-41.3940
459,IIL_A76L,20230821110000,-52.3996,-41.3913
460,IIL_A76L,20230821120000,-52.4003,-41.3885
461,IIL_A76L,20230821130000,-52.4009,-41.3857
462,IIL_A76L,20230821140000,-52.4014,-41.3829
463,IIL_A76L,20230821150000,-52.4019,-41.3802
464,IIL_A76L,20230821160000,-52.4023,-41.3776
465,IIL_A76L,20230821170000,-52.4026,-41.3751
466,IIL_A76L,20230821180000,-52.4030,-41.3728
467,IIL_A76L,20230821190000,-52.4033,-41.3707
468,IIL_A76L,20230821200000,-52.4037,-41.3688
469,IIL_A76L,20230821210000,-52.4042,-41.3673
470,IIL_A76L,20230821220000,-52.4049,-41.3661
471,IIL_A76L,20230821230000,-52.4057,-41.3653
472,IIL_A76L,20230822000000,-52.4069,-41.3648
473,IIL_A76L,20230822010000,-52.4082,-41.3644
474,IIL_A76L,20230822020000,-52.4098,-41.3641
475,IIL_A76L,20230822030000,-52.4116,-41.3637
476,IIL_A76L,20230822040000,-52.4136,-41.3633
477,IIL_A76L,20230822050000,-52.4158,-41.3627
478,IIL_A76L,20230822060000,-52.4180,-41.3619
479,IIL_A76L,20230822070000,-52.4204,-41.3610
480,IIL_A76L,20230822080000,-52.4229,-41.3598
481,IIL_A76L,20230822090000,-52.4254,-41.3584
482,IIL_A76L,20230822100000,-52.4280,-41.3569
483,IIL_A76L,20230822110000,-52.4305,-41.3551
484,IIL_A76L,20230822120000,-52.4331,-41.3532
485,IIL_A76M,20230818120000,-52.3700,-39.5400
486,IIL_A76M,20230818130000,-52.3690,-39.5414
487,IIL_A76M,20230818140000,-52.3682,-39.5430
488,IIL_A76M,20230818150000,-52.3676,-39.5449
489,IIL_A76M,20230818160000,-52.3673,-39.5468
490,IIL_A76M,20230818170000,-52.3672,-39.5487
491,IIL_A76M,20230818180000,-52.3674,-39.5505
492,IIL_A76M,20230818190000,-52.3679,-39.5519
493,IIL_A76M,20230818200000,-52.3686,-39.5531
494,IIL_A76M,20230818210000,-52.3694,-39.5537
